stn_num,name,Lat,Lon
8286,WUNDI,-28.275,114.6761
9044,WUNGONG DAM,-32.1983,116.0622
7106,WURARGA,-28.415,116.2833
10140,WYALKATCHEM,-31.1806,117.3797
10660,WYCHITELLA,-32.7044,118.3103
7090,WYDGEE,-28.8439,117.8311
10148,WYDON,-31.35,118.15
10280,WYDON,-31.3667,118.1333
12087,WYE FARM,-33.1,121.6667
8140,WYE WYE,-30.8,116.5
10236,WYENING,-31.15,116.5
12292,WYLAND HEIGHTS,-33.6333,122.5833
5028,WYLOO,-22.6906,116.2328
9924,WYNDARRA,-34.2489,116.4969
1013,WYNDHAM,-15.4869,128.1236
1006,WYNDHAM AERO,-15.51,128.1503
1029,WYNDHAM NORTH,-15.4467,128.1075
1005,WYNDHAM PORT,-15.4644,128.1
1022,WYNDHAM SIX MILE HOTEL,-15.4997,128.1997
10624,WYNROCK,-32.5167,117.3
7154,WYNYANGOO,-27.9369,118.1889
10048,WYOLA SOUTH,-31.7167,117.3833
12235,WYOMING,-33.1167,121.5
10910,WYONNING,-32.6764,117.2708
10141,XANTIPPE,-30.2897,117.0108
13037,XMAS BORE (MILLROSE),-26.3353,120.7786
12088,YAKABINDIE,-27.575,120.5319
3074,YAKKAMUNGA,-17.9343,123.4736
6101,YALARDY,-26.0983,115.2444
6057,YALBALGO,-25.1883,114.68
7091,YALGOO,-28.3386,116.6825
4050,YALGOORA,-21.6,119.7
10277,YALKYN,-31.6,117.9167
8316,YALLALIE BASIN,-30.3819,115.8464
6058,YALLALONG,-27.4278,115.5147
5029,YALLEEN,-21.6767,116.3928
9767,YALLINGUP,-33.6683,115.0428
9522,YALLINGUP,-33.6333,115
6085,YALOBIA,-24.2,114.1
12219,YAMARNA,-28.1664,123.6556
8260,YAMBINYA,-30.4333,116.3833
8042,YAMMA,-28.09,115.145
8142,YAMMA POOL,-29.1911,115.7867
9045,YANCHEP,-31.5567,115.6728
9125,YANCHEP EAST FORESTRY 4,-31.5772,115.8164
9122,YANCHEP NORTH FORESTRY,-31.4,115.7
12089,YANDAL,-27.5644,121.1483
8143,YANDANOOKA,-29.2872,115.6331
4079,YANDEE,-21.3625,118.8783
4048,YANDEEARRA,-21.2853,118.4042
7092,YANDIL,-26.3608,119.8233
10908,YANGEDINE,-32.0294,116.8742
9907,YANMAH,-34.2131,116.0231
9735,YANMAH SCHOOL,-34.2,116
5030,YANREY,-22.5064,114.7944
12208,YARDELLA,-31.95,122.9
5031,YARDIE CREEK,-21.8875,114.0092
6059,YARINGA STATION,-25.9436,114.3222
7093,YARLERWEELOR,-25.5786,117.9933
9624,YARLOOP,-32.9592,115.9008
7117,YARRA YARRA,-26.1667,116.25
7099,YARRABUBBA,-27.1308,118.7803
8144,YARRAGADEE,-29.0767,115.4092
9833,YARRAGIL BROOK,-32.8,116.25
8145,YARRALLA,-29.7211,116.4947
5032,YARRALOOLA HOMESTEAD,-21.5703,115.8786
9790,YARRAMIE,-34.3,119.1667
109503,YARRANBAH,-34.1553,117.1281
7147,YARRAQUIN,-27.55,118.0167
7159,YARRAQUIN,-27.5486,118.2175
12186,YARRI,-29.7833,122.3667
4046,YARRIE,-20.6739,120.2044
10239,YARRIGIN,-31,117.95
9736,YARROWEE,-34.35,116.2
9940,YARUNGA,-32.1206,116.0839
9046,YATHROO,-30.7742,115.6975
9069,YEAL SWAMP EAST,-31.4558,115.8767
10662,YEALERING,-32.5936,117.6214
10912,YEALERING EAST,-32.5878,117.6408
10663,YEALERING STATE SCHOOL,-33,118
7148,YEDDERADDA,-26.25,116.6
3026,YEEDA,-17.6153,123.6483
12090,YEELIRRIE,-27.2842,120.0931
12213,YEELIRRIE O.S.,-27.1147,119.8492
10161,YELBENI,-31.1708,117.6614
10182,YELBENI SOUTH,-31.2833,117.7
9625,YELLANUP,-34.7275,117.9222
12109,YELLOWDINE,-31.3,119.65
10240,YENELIN,-31.8,117.2
12202,YERBILLON,-31.3875,118.7347
9047,YERE YERE,-30.6164,115.7194
8165,YERECOIN,-30.9,116.4
12187,YERILLA,-29.4711,121.8272
9818,YERRITUP,-33.7708,121.1058
9944,YERRITUP CREEK STN,-33.7167,121.0833
10143,YGNATTERING,-31.415,117.2664
8279,YGOOLA,-30.6689,117.2103
12122,YILGARN EXP.FARM,-31,119
7094,YINNETHARRA,-24.651,116.165
7170,YIRRIGULLY,-23.2167,116.5
10703,YLADGEE,-33.9475,118.1125
8178,YONGARLOO,-29.1858,115.7406
10241,YOOLELLA,-31.85,117.25
9771,YOONGARILLUP,-33.7411,115.4697
9278,YOONGARILLUP TBRG,-33.7394,115.47
10896,YOOROOGA,-33.4331,120.1178
10311,YORK,-31.8997,116.765
10144,YORK POST OFFICE,-31.8836,116.7581
10145,YORKRAKINE,-31.3756,117.5853
10031,YORKRAKINE TBRG,-31.3742,117.5861
10791,YORNANING,-32.75,117.2
10915,YORNANING WEST,-32.75,117.0667
9627,YORNUP,-34.0772,116.2033
10242,YOTING,-31.9,117.6
12120,YOUANMI,-28.65,119.0167
12321,YOUANMI,-28.6172,118.8289
12091,YOUANMI DOWNS,-28.5567,118.8103
12201,YOUANMI VALLEY,-31.7036,119.2378
9737,YOULUP,-34.4,117.4
10036,YOUNDEGIN,-31.7972,117.3614
9652,YOUNG RIVER,-33.7767,121.1133
9609,YOUNGS SIDING,-35.0183,117.5289
7194,YOUNO DOWNS,-27.0722,119.2522
9960,YOURDAMUNG LAKE,-33.2022,116.2764
13033,YOWALGA,-26.5283,125.6144
7095,YOWERAGABBIE,-28.2322,117.6556
8146,YTINICHE,-30.0706,116.2092
7096,YUIN,-27.9808,116.0347
12092,YUINMERY,-28.5606,119.0161
2030,YULMBU,-17.2986,126.9158
8147,YUNA,-28.325,114.9589
7196,YUNDA STATION,-25.7361,116.9181
12093,YUNDAMINDRA,-29.2472,122.1022
12094,ZANTHUS,-31.0319,123.5669
14295,ACACIA (MOCATTO ROAD),-12.7592,131.1507
14244,ACACIA HILLS,-12.7641,131.1598
14184,ADELAIDE RIVER 67 MILE,-13.1667,131.1
14195,ADELAIDE RIVER AASC,-13.3333,131.3333
14092,ADELAIDE RIVER POST OFFICE,-13.2373,131.1042
14000,ADELAIDE RIVER RAILWAY,-13.2467,131.1117
14093,ADELAIDE RIVER RICE FARM,-13.25,131.1
14052,ADELAIDE RIVER RIDGE,-13.3319,131.0529
15543,AILERON,-22.6459,133.3457
14509,ALCAN MINESITE,-12.2609,136.8391
14408,ALCAN REFINERY,-12.1924,136.6844
15593,ALCOOTA,-22.8211,134.4508
15088,ALEXANDRIA,-19.0577,136.7065
15502,ALI CURUNG,-21.0025,134.4029
15590,ALICE SPRINGS AIRPORT,-23.7951,133.889
15679,ALICE SPRINGS DESERT PARK,-23.7047,133.8383
15648,ALICE SPRINGS EAST SIDE,-23.6925,133.8978
15628,ALICE SPRINGS GOLF CLUB,-23.7164,133.8819
15540,ALICE SPRINGS POST OFFICE,-23.71,133.8683
15680,ALICE SPRINGS TELEGRAPH STATION,-23.6719,133.8872
15591,ALICE SPRINGS TOWNSHIP,-23.7,133.7
15508,ALLAMBI,-24.2691,134.4028
15036,ALROY DOWNS,-19.2961,136.0711
14312,ALYANGULA,-13.851,136.4159
14507,ALYANGULA POLICE,-13.8483,136.4198
14819,AMANBIDJI,-16.4322,129.6156
15588,AMBALINDUM,-23.3845,134.6841
14203,AMBROOKVILLE,-13.1333,131.35
15515,AMBURLA,-23.3432,133.1721
15500,AMBURLA STUD,-23.3601,133.0032
15585,AMMAROO,-21.7507,135.2382
15003,AMUNGEE MUNGEE,-16.4817,134.095
15595,ANDADO,-25.4108,135.2906
14506,ANGURUGU,-13.9833,136.4333
14212,ANNIE RIVER,-12.7708,130.7456
15542,ANNINGIE,-21.8481,133.1228
15587,ANNITOWA,-21.2103,136.4749
15081,ANTHONY LAGOON,-17.9777,135.5322
15137,ANTHONY LAGOON,-17.9817,135.5283
14214,ANULA,-12.3933,130.8842
15586,ARAPUNYA,-22.2875,135.7233
15583,AREYONGA,-24.0732,132.2712
15589,AREYONGA WELFARE SETTLEMENT,-24.0667,132.2667
15584,ARGADARGADA,-21.6743,136.6654
2001,ARGYLE DOWNS,-16.5039,128.9173
15594,ARLTUNGA,-23.4564,134.6849
14957,ASYLUM,-14.2911,131.9986
15655,ATITJERE,-22.9838,134.9359
15647,ATULA,-23.2531,136.3816
14252,AURORA KAKADU RESORT,-12.6759,132.4803
15004,AUSTRAL DOWNS,-20.502,137.7745
14814,AUVERGNE,-15.6844,130.0098
15005,AVON DOWNS,-20.0297,137.4907
15138,AVON DOWNS POLICE,-20.0228,137.4892
14243,AWILLAWAY,-12.8017,131.0617
15527,AYERS ROCK,-25.34,131.0583
14700,BALBIRINI,-16.7314,135.7386
14615,BAMYILI,-14.5167,132.8633
14173,BAN BAN SPRINGS,-13.3787,131.5049
15067,BANKA BANKA,-18.792,134.0297
15145,BARKLY HOMESTEAD,-19.7111,135.8259
15525,BARROW CREEK,-21.5317,133.8901
15079,BARRY CAVES,-20.0467,136.67
14510,BARTALUMBA BAY,-13.8333,136.4417
14233,BATCHELOR AERODROME,-13.0533,131.0267
14272,BATCHELOR AIRPORT,-13.0544,131.0252
14038,BATCHELOR AREA SCHOOL,-13.0458,131.0342
14061,BATCHELOR FARM,-13,131
14138,BATCHELOR POST OFFICE,-13.05,131.03
15558,BATHURST DOWNS,-21.9833,137.1333
14701,BAUHINIA DOWNS,-16.2161,135.4686
14086,BEATRICE HILL,-12.6495,131.3181
15080,BEETALOO,-17.2183,133.8006
15092,BEETALOO DOWNS,-17.2,133.8
14129,BELYUEN,-12.538,130.6985
14720,BENMARA,-17.918,136.9056
14002,BERRIMAH,-12.45,130.9667
14116,BERRIMAH RESEARCH FARM,-12.4429,130.9325
14215,BERRY SPRINGS RANGERS,-12.6997,131
14624,BESWICK,-14.5552,133.1162
14516,BICKERTON ISLAND,-13.7821,136.1954
15592,BIG DIPPER,-23.5833,133.8333
14708,BING BONG,-15.6227,136.3533
14729,BING BONG PORT,-15.6291,136.3881
14622,BIRDUM,-15.6,133.25
14631,BIRDUM AERO,-15.6333,133.2
14806,BIRRIMBA,-16.4152,132.0858
14856,BIRRINDUDU,-18.3903,129.43
14153,BLACK POINT,-11.1538,132.143
14118,BLUE MUD BAY,-11.2167,131.8333
14956,BONALBO,-13.9491,131.319
15631,BOND SPRINGS HOMESTEAD,-23.5406,133.9211
14912,BONROOK,-13.8653,131.8806
14271,BORDER STORE,-12.4245,132.9634
14710,BORROLOOLA,-16.0667,136.3
14723,BORROLOOLA AIRPORT,-16.0755,136.3041
14726,BORROLOOLA POLICE,-16.054,136.3042
14714,BORROLOOLA WELFARE,-16.0667,136.3
14849,BOW HILLS POLICE,-17.4167,130.8333
14954,BRADSHAW,-14.9408,130.8091
14808,BRADSHAW - ANGALLARI VALLEY (DEFENCE),-15.4397,130.5731
14817,BRADSHAW HOMESTEAD,-15.3482,130.2763
14660,BRADSHAW RANGE CONTROL,-15.5993,130.454
14716,BROADMERE,-16.4251,135.2024
14005,BROCKS CREEK,-13.5,131.4
14202,BROOKINGS CREEK 17 MILE STORE,-12.5333,131.0383
15123,BRUNCHILLY,-18.8693,134.4987
15085,BRUNETTE DOWNS,-18.637,135.945
14728,BUJANA,-16.2694,136.8769
14021,BULEY ROCKHOLE,-13.1135,130.7973
14824,BULLITA,-16.1196,130.4282
14810,BULLO RIVER,-15.466,129.7676
14629,BULMAN,-13.6667,134.3333
14627,BULMAN,-13.6715,134.3415
14640,BULMAN,-13.6647,134.3309
14852,BUNDA,-17.9979,129.3454
15533,BUNDOOMA RAILWAY SIDING,-24.8983,134.2567
14121,BURNSIDE,-13.4667,131.4167
14296,BURRELL'S CREEK,-13.4468,131.1685
14007,BURRUNDIE RAILWAY STATION,-13.5333,131.7
15596,BUSHY PARK,-22.9028,134.05
14705,CALVERT HILLS,-17.2314,137.3309
14802,CAMFIELD,-17.0366,131.294
14148,CAMP CREEK,-13.142,130.9314
15659,CANTEEN CREEK,-20.6419,135.5864
14722,CAPE CRAWFORD,-16.6831,135.7268
14245,CAPE DON,-11.3081,131.7651
14008,CAPE DON,-11.3167,131.7667
200786,CAPE WESSEL,-11.0047,136.7586
14410,CAPE WILBERFORCE,-11.9172,136.5316
14281,CARMOR PLAINS,-12.4035,131.9815
14929,CARPENTARIA GOLD MINE,-14.3833,132.4667
14216,CASUARINA,-12.3622,130.8797
14830,CATTLE CREEK,-17.5987,131.5444
14650,CAVE CREEK STATION,-14.9147,133.127
14927,CDU KATHERINE RURAL CAMPUS,-14.3727,132.1559
14909,CENTRAL ARNHEM PLATEAU,-13.3275,133.0861
15567,CENTRAL MOUNT WEDGE,-22.7415,132.1554
14654,CENTRAL WATERHOUSE,-14.3296,133.1176
14703,CENTRE ISLAND,-15.7426,136.8192
14009,CHANNEL ISLAND,-12.5547,130.8677
14196,CHANNEL ISLAND LEPER HOSPITAL,-12.5,130.8833
14253,CHANNEL POINT,-13.1672,130.1226
15001,CHARIOT MINE,-19.6539,134.0953
14289,CHARLES DARWIN UNIVERSITY,-12.3728,130.8661
14031,CHARLES POINT,-12.3895,130.6306
15075,CHARLES RIVER CDW,-23.65,133.7833
15597,CHARLOTTE WATERS,-25.9333,134.9167
15556,CHILLA WELL,-21.55,130.95
14911,CLARAVALE,-14.3483,131.5767
14282,CLARAVALE,-14.0996,131.8019
15575,CLARAVILLE,-23.3734,134.7499
14162,COCONUT GROVE,-12.399,130.8508
15535,CONISTON,-22.0498,132.495
14653,CONWAYS,-14.2574,133.5942
14644,COODARDIE,-15.0041,133.0769
14256,COOINDA AIRSTRIP,-12.9038,132.5255
14813,COOLIBAH,-15.5517,130.9583
14190,COOMALIE CREEK,-13.0283,131.1167
14169,COONAWARRA NAVY,-12.4333,130.905
14088,COPPERFIELD CREEK,-13.55,131.5
14228,CORONATION HILL,-13.59,132.6033
14257,CORROBOREE PARK,-12.7624,131.5007
14122,COSMOPOLITAN GOLD MINE,-13.85,131.8
14201,COX PENINSULA TRANSMITTER,-12.4124,130.6264
15038,CRESWELL DOWNS,-17.945,135.9067
14308,CROKER ISLAND AIRPORT,-11.1629,132.4813
14265,CSIRO BERRIMAH,-12.4113,130.9222
15511,CURTIN SPRINGS,-25.3139,131.7571
14952,CUTTA CUTTA,-14.5756,132.4713
14914,DALY RIVER MISSION,-13.7508,130.6886
14916,DALY RIVER POLICE,-13.7667,130.71
14618,DALY WATERS,-16.2529,133.37
14626,DALY WATERS AIRSTRIP,-16.2637,133.3782
14635,DALY WATERS HI-WAY INN,-16.3167,133.3833
14015,DARWIN AIRPORT,-12.4239,130.8925
14040,DARWIN AIRPORT COMPARISON,-12.4227,130.8844
14163,DARWIN BOTANIC GARDENS,-12.4395,130.8376
14049,DARWIN BOWLS CLUB,-12.4355,130.8374
14217,DARWIN GOVERNMENT HOUSE,-12.47,130.8408
14285,DARWIN HOSPITAL,-12.3545,130.8855
14018,DARWIN LOCO WORKS,-12.4394,130.8419
14019,DARWIN NO 3 POWER STATION,-12.4333,130.85
14016,DARWIN POST OFFICE,-12.46,130.84
14003,DARWIN PROFILER 050MHZ,-12.4444,130.9542
14017,DARWIN QUARANTINE STATION,-12.4867,130.9
14280,DARWIN RAAF GOLF CLUB,-12.4142,130.8586
14166,DARWIN RACECOURSE,-12.4333,130.85
14161,DARWIN REGIONAL OFFICE,-12.4667,130.8333
14183,DARWIN RIVER DAM,-12.8324,130.9713
14022,DARWIN RIVER RIDGE,-12.8136,130.9875
15665,DEAD BULLOCK SOAK,-20.5181,129.9469
15672,DEAD BULLOCK SOAK,-20.5337,129.9363
15645,DEEP WELL,-24.2992,134.1439
15544,DEEP WELL RAILLWAY SIDING,-24.36,134.05
14839,DELAMERE,-15.6283,131.6357
14949,DELAMERE WEAPONS RANGE,-15.7441,131.9181
15577,DELMORE DOWNS,-22.4515,134.8189
15578,DELNY,-22.5528,134.8173
15598,DERRY DOWNS,-22.08,135.3267
15504,DNIEPER,-22.625,135.1933
15522,DOCKER RIVER,-24.8767,129.0722
14727,DOOLGARINA,-16.2308,136.765
14940,DORISVALE,-14.4995,131.3468
14181,DOUGLAS,-13.6333,131.45
14901,DOUGLAS RIVER RESEARCH FARM,-13.8345,131.1872
14900,DRY RIVER STATION,-15.2437,132.1548
15539,DUFFIELD,-25.85,134.6883
14241,DUM IN MIRRIE,-12.6369,130.3707
14277,DUM IN MIRRIE AIRSTRIP,-12.635,130.3725
14010,DUNDEE BEACH SCHOOL,-12.7511,130.3784
14851,DUNGOWAN,-16.7967,132.2333
14611,DUNMARRA ROADHOUSE,-16.6795,133.4132
14014,EARLY STORMS,-13.9242,131.235
14293,EAST ALLIGATOR RANGER STATION,-12.4319,132.9504
14260,EAST ARM,-12.4819,130.8978
15677,EAST DAM,-23.9468,133.0904
14062,EDITH FALLS RIDGE,-14.1434,132.1925
14967,EDITH FARMS ROAD,-14.3055,132.0772
14157,EDITH SPRINGS,-14.2225,131.9303
14091,EL SHARANA,-13.525,132.5139
14172,ELEVEN MILE RAAF,-12.4509,130.9575
14913,ELIZABETH DOWNS,-13.7439,130.4933
14222,ELIZABETH VALLEY,-12.6374,131.0763
15530,ELKEDRA,-21.1661,135.446
15131,ELLIOTT,-17.5552,133.5439
14623,ELSEY,-14.9573,133.3299
14205,EMERALD SPRINGS,-13.6312,131.6307
15581,ENGOORDINA,-25.0667,134.35
15657,EPENARRA,-20.4445,135.2627
15574,ERLDUNDA,-25.2219,133.1955
15637,ERLDUNDA ROADHOUSE,-25.1975,133.1995
15041,EVA DOWNS,-18.0014,134.8618
14068,EVA VALLEY,-13.1383,131.0017
14942,EVA VALLEY,-14.28,132.8346
15599,EWANINGA,-23.9817,133.9283
14970,FANNY CREEK,-14.1084,132.9004
14918,FERGUSSON RIVER RAILWAY,-14.075,131.975
15526,FINKE POST OFFICE,-25.5833,134.5667
15568,FINKE RAILWAY STATION,-25.5833,134.5367
14906,FISH RIVER,-14.1894,130.8815
14804,FITZROY,-15.5667,130.9333
14959,FLORINA,-14.4524,131.686
14646,FLYING FOX,-14.8529,134.0361
14634,FLYING FOX,-13.8333,133.45
14936,FLYING FOX CREEK,-13.4333,130.5
14059,FOELSCHE HEADLAND,-14.0829,131.8099
14050,FORT HILL WHARF,-12.4706,130.8455
14943,FRANCES CREEK,-13.615,131.8417
14185,FRANCES CREEK MINE,-13.6,131.85
15090,FREWENA,-19.435,135.4017
14504,GALIWINKU,-12.028,135.5648
14713,GALLIPOLI,-19.1385,137.8734
14944,GARABALDI,-13.9406,131.2175
15149,GECKO MINE,-19.4333,134.0667
15653,GEMTREE PARK,-22.9688,134.2415
14013,GERIATRIC PARK,-12.81,130.4576
14639,GILNOCKIE,-15.9178,132.3831
14192,GIRRAWEEN,-12.5337,131.0949
15523,GLEN HELEN,-23.4062,132.2437
15638,GLEN HELEN LODGE,-23.6853,132.6722
14234,GOODALL MINE,-13.2167,131.375
14179,GOODPARLA,-13.4683,132.2733
14638,GORRIE,-15.527,132.6534
14508,GOVE AIRPORT,-12.2741,136.8201
14709,GREENBANK,-16.2783,137.08
14409,GROOTE EYLANDT ABSLMA COMPARISON,-13.86,136.4158
14511,GROOTE EYLANDT AIRPORT,-13.9761,136.4616
14518,GROOTE EYLANDT AIRPORT,-13.9746,136.463
14187,GROSE ISLAND,-12.65,130.3667
14104,GROVE HILL,-12.85,131.1333
14213,GUNN POINT PRISON FARM,-12.2522,131.0428
15629,GURNER,-22.6667,131.1167
15509,HAASTS BLUFF,-23.4533,131.88
15553,HAMILTON DOWNS,-23.5092,133.2677
15545,HARTS RANGE POLICE,-22.9783,134.9173
15514,HATCHES CREEK 2,-20.8667,135.1833
15513,HATCHES CREEK POLICE,-20.8,135.2
14073,HAYES CREEK,-13.5835,131.4576
14656,HAYFIELD,-16.7329,133.5043
15630,HEAVITREE GAP,-23.7333,133.8667
15015,HELEN SPRINGS,-18.4336,133.8774
15552,HENBURY,-24.5521,133.252
15531,HERMANNSBURG,-23.945,132.7749
15124,HEYFIELD,-16.95,133.4
14636,HIDDEN VALLEY,-16.5481,132.9038
14614,HODGSON DOWNS,-15.2203,134.0822
14712,HODGSON RIVER,-15.5756,134.0952
15570,HOME OF BULLION MINE,-21.5083,134.1667
14290,HONEYMOON HILL,-13.5896,131.1357
15627,HORSESHOE BEND,-25.2136,134.2466
14149,HOWARD SPRINGS NATURE PARK,-12.4558,131.0505
14146,HUANDOT FARM,-12.9167,131.1667
15551,HUCKITTA,-22.8951,135.4592
15676,HUGH RIVER,-24.3403,133.4671
14801,HUMBERT RIVER,-16.4835,130.6235
14067,HUMPTY DOO CATTLE STATION,-12.65,131.2333
14226,HUMPTY DOO COLLARD ROAD,-12.5764,131.0829
14269,HUMPTY DOO EVAN ROAD,-12.5446,131.1475
14160,HUMPTY DOO FIRE STATION,-12.5723,131.1006
14106,HUMPTY DOO RICE MILL 18 MILE,-12.65,131.2833
14028,HUMPTY DOO STATION,-12.65,131.2833
14099,HUMPTY DOO TERR. RICE BASE,-12.65,131.2833
15524,IDRACOWRA,-24.9949,133.7876
15610,INDIANA,-23.3292,135.44
14924,INJUN BEACH,-14.235,129.4242
14928,INNESVALE,-15.3568,131.2736
14836,INVERWAY,-17.8483,129.636
15133,IVANHOE MINE,-19.5667,134.05
14198,JABIRU AIRPORT,-12.6592,132.894
14208,JABIRU COUNCIL,-12.6686,132.8358
14315,JABIRU FIRE STATION,-12.6692,132.8337
15512,JAY CREEK,-23.795,133.5017
15602,JERVOIS,-22.9494,136.1442
14133,JIMMY CREEK,-12.5833,131.9167
15671,JINDALEE - MT EVERARD,-23.5231,133.6792
14917,JINDARE,-14.0155,131.6105
14164,JINGILI,-12.3931,130.8714
15516,JINKA,-22.9292,135.7136
15142,JUNO MINE,-19.7167,134.2333
14291,KAKADU NORTHERN ENTRY STATION,-12.8038,132.1234
14607,KALALA,-16.1891,133.3285
14833,KALKARINGI POLICE,-17.4466,130.8391
14982,KANGAROO FLATS (DEFENCE),-12.7934,130.8542
14230,KAPALGA  CSIRO,-12.6975,132.3681
14227,KARAMA,-12.3886,130.9249
14186,KAREELA FLATS,-12.5667,131.1
14979,KATHERINE - BRAY RD,-14.4904,132.1732
14903,KATHERINE AVIATION MUSEUM,-14.4437,132.2737
14915,KATHERINE CDW,-14.45,132.25
14902,KATHERINE COUNCIL,-14.4589,132.2572
14305,KATHERINE COUNTRY CLUB,-14.4728,132.2612
14904,KATHERINE EXP. FARM,-14.4833,132.25
14937,KATHERINE HOSPITAL,-14.45,132.2667
14910,KATHERINE RESEARCH FARM,-14.4747,132.3051
14837,KEEP RIVER NTA,-15.4167,129.1667
14853,KEEP RIVER RANGERS,-15.9699,129.0408
14006,KESWICK POINT,-12.6628,130.5719
15150,KIANA,-17.2425,136.1821
14847,KIDMAN SPRINGS,-16.1177,130.9558
14800,KILLARNEY,-16.2565,131.753
14732,KING ASH BAY,-15.9332,136.4778
15636,KINGS CREEK,-24.4048,131.8177
15663,KINTORE,-23.2851,129.3934
14835,KIRKIMBIE,-17.7333,129.24
14313,KNUCKEY LAGOON,-12.4349,130.9527
14032,KOOLPINYAH,-12.389,131.1767
15603,KULGERA,-25.8428,133.3027
15537,KURUNDI,-20.5003,134.662
14239,LABELLE DOWNS,-13.1102,130.4948
14829,LAJAMANU AIRPORT,-18.3324,130.6361
14240,LAKE BENNETT,-12.9612,131.1667
14150,LAKE DEAN,-12.7267,131.01
14515,LAKE EVELLA,-12.5007,135.8005
14113,LAKE FINNISS FARM,-12.3559,131.4932
15019,LAKE NASH,-20.9645,137.9214
14647,LAKEFIELD,-15.2709,132.9123
14145,LAMBELL'S LAGOON,-12.5777,131.2535
14209,LAMBELL'S LAGOON,-12.5751,131.2671
14170,LARRAKEYAH,-12.4582,130.8283
14612,LARRIMAH,-15.5748,133.2137
15046,LARRIMAH POST OFFICE,-15.5833,133.2167
14619,LARRIMAH RAILWAY,-15.6517,132.6667
14048,LEADERS CREEK,-12.2242,131.0918
14246,LEANYER,-12.3784,130.9057
14105,LEE POINT,-12.3333,130.8833
14175,LEE POINT RAAF,-12.36,130.8883
14803,LEGUNE,-15.2083,129.4503
15605,LILLA CREEK,-25.5607,134.0713
14823,LIMBUNYA,-17.2296,129.8873
14645,LIMMEN RIVER,-15.2654,135.5016
14907,LITCHFIELD,-13.4279,130.4939
14108,LITCHFIELD CREEK,-12.6,131.2333
15604,LUCY CREEK,-22.4415,136.2922
14261,LUDMILLA,-12.4248,130.8527
15606,LYNDA VALE,-25.4,132.2
15644,LYNDAVALE,-25.5745,132.3357
14637,MAINORU,-14.0412,134.0951
14600,MAINORU STORE,-13.9521,133.9637
14143,MAJESTIC ORCHIDS,-12.8003,131.0507
14058,MAJESTIC ORCHIDS,-12.7809,130.9663
14702,MALLAPUNYAH,-16.9764,135.8129
14961,MANBULLOO,-14.5543,132.2241
14923,MANBULLOO,-14.5194,132.1978
14267,MANDORAH,-12.4471,130.7665
14938,MANGO FARM,-13.7379,130.6834
14400,MANINGRIDA,-12.0482,134.2263
14405,MANINGRIDA AIRPORT,-12.0569,134.2339
15560,MANNERS CREEK,-22.1086,137.9819
14035,MANTON DAM,-12.8381,131.1306
14919,MARANBOY,-14.5266,132.7857
14652,MARANBOY HILL,-14.5264,132.8006
14951,MARGARET DOWNS,-15.4219,132.2722
14287,MARLOW LAGOON,-12.5015,130.9642
14053,MARLOW LAGOON - FLOCKHART DVE,-12.4988,130.9633
15559,MARQUA,-22.8024,137.2954
14060,MARRAKAI,-12.7,131.3
14278,MARRAKAI,-12.6114,131.6236
14047,MARRAKAI SPRINGS,-12.8001,131.4309
14144,MARRARA,-12.3962,130.8789
15152,MARY ANN DAM,-19.6183,134.2017
14251,MARY RIVER RANGERS,-13.5548,132.2731
14613,MARYFIELD,-15.8315,133.4004
15536,MARYVALE,-24.6685,134.0721
15136,MARYVILLE,-18.4533,133.8583
14641,MATARANKA AIRSTRIP,-14.9239,133.0623
14610,MATARANKA HOMESTEAD RESORT,-14.923,133.132
14642,MATARANKA STATION,-14.8408,132.9676
14974,MATHISON,-15.1542,131.6982
14704,MCARTHUR RIVER MINE AIRPORT,-16.4423,136.076
14715,MCARTHUR RIVER STATION,-16.6597,135.852
14724,MCCANTS SPRING,-17.1033,136.01
14274,MCCLUER ISLAND,-11.0468,132.9791
15549,MCLAREN CREEK,-20.34,134.195
14219,MCMINNS LAGOON,-12.5491,131.0794
14194,MELVILLE ISLAND,-11.7667,130.6167
14168,MENELING,-13.0533,130.995
15654,MEREENIE,-23.9954,131.553
14306,MERLIN MINE,-16.8211,136.3327
14155,MICKET CREEK RIFLE CLUB,-12.4058,130.9413
14041,MIDDLE POINT,-12.605,131.2988
14159,MIDDLE POINT NAVY,-12.6102,131.2901
14090,MIDDLE POINT RANGERS,-12.5781,131.3145
14103,MILIKAPITI,-11.4258,130.6758
14402,MILINGIMBI,-12.1239,134.9078
14404,MILINGIMBI AIRPORT,-12.0932,134.8919
14223,MILLAR,-12.5717,131.07
14151,MILTON SPRINGS,-13.2167,131
14011,MINJILANG,-11.1456,132.5688
14812,MISTAKE CREEK,-17.0867,129.0533
15125,MITTIEBAH,-18.8052,137.0879
14084,MOLINE,-13.7,132.15
14221,MONGREL DOWNS,-12.7546,130.8753
14807,MONTEJINNI,-16.6651,131.7644
14864,MOOLOOLOO,-16.334,131.5148
14605,MOROAK,-14.2833,133.7032
15565,MOUNT ALLAN,-22.2601,132.2054
14286,MOUNT BORRADAILE,-12.0927,132.8864
14983,MOUNT BUNDEY NORTH (DEFENCE),-12.9114,131.8663
14984,MOUNT BUNDEY SOUTH (DEFENCE),-13.0889,131.8478
14189,MOUNT BUNDY MINE,-12.8667,131.5833
14237,MOUNT BUNDY STATION,-13.2287,131.1355
